,group,0,1
1040,3,22.33990669,0.492454827
1043,3,27.58266068,10.28573036
1044,1,-6.2953825,16.53932762
1046,4,1.922638893,-46.46693802
1047,4,-3.235760212,-25.99538994
1048,2,22.5148735,-8.563796997
1049,3,30.0714035,-2.520072937
1051,0,-3.775836229,18.44380188
1053,9,19.56885338,-25.23708534
1055,7,19.26138115,14.07123947
1056,8,-37.5507431,21.43948746
1057,3,25.00693321,2.125113249
1059,4,-10.1055994,-29.82162094
1060,4,0.209719419,-24.88381195
1061,7,17.6694603,7.022195816
1062,9,24.54844284,-39.54911804
1063,5,-22.68271065,0.952087879
1065,7,23.98174667,14.95096779
1066,9,24.47243118,-26.60144615
1067,0,-5.794814587,14.28402138
1069,0,-5.580594063,15.97184658
1071,6,-20.68320274,-22.2018528
1072,8,-8.884823799,-1.657009721
1074,3,8.575968742,8.125837326
1075,8,-34.09903336,21.9896183
1077,8,-14.08987141,7.327264309
1079,2,28.49320793,-17.20370483
1080,2,26.73842812,-4.782952309
1081,8,-38.41972733,9.00496769
1082,0,0.747029662,17.92148399
1083,2,22.99706078,-19.51501083
1084,5,-40.82452011,-12.91727448
1085,0,10.64940453,11.11479473
1086,5,-29.85178947,-0.322251499
1087,0,3.910911083,36.28971863
1088,6,-5.095180035,-4.049955368
1089,6,-27.46611214,-27.0991478
1090,1,-10.2071209,16.62555313
1091,9,22.93111229,-28.53613853
1092,3,41.19339752,12.57044125
1093,1,-34.76070404,33.16975784
1095,8,-39.65424728,10.7670393
1096,4,-2.936241388,-32.15738297
1097,3,31.68881798,0.779200852
1098,5,-30.24653244,-0.268932045
1099,7,26.96125412,28.38124275
1100,7,16.54233551,20.40687943
1102,1,-13.65291977,18.11642838
1103,3,15.89470482,-4.021143436
1105,3,8.697307587,6.427759647
1106,5,-7.930348396,1.825637817
1107,4,-0.349966586,-32.2273407
1108,7,19.92974091,20.35407639
1109,6,-18.96660233,-24.96094322
1110,1,-16.14978218,18.6115303
1112,4,-0.255660117,-21.9364624
1114,0,11.59404278,43.97744751
1115,4,-5.000398159,-41.22496414
1116,7,14.95710182,29.54509926
1117,9,29.69335747,-32.04306793
1119,2,17.46164322,-15.43755436
1120,9,6.404022694,-14.28103161
1121,5,-42.29075623,-4.321100712
1122,8,-34.26395035,21.34960556
1123,5,-18.69083405,9.345345497
1124,1,9.44301796,1.841634393
1125,1,-26.28264427,25.52002144
1126,0,-3.162107706,36.46173477
1128,0,3.492950201,13.87012482
1130,0,-3.837718964,18.72638321
1131,0,-2.796413183,20.44568634
1132,9,-9.787244797,-4.218889236
1133,0,2.26855135,22.31611443
1134,6,-18.48764801,-8.000305176
1135,6,-17.88194656,-30.04713249
1136,0,2.145098448,20.71214867
1139,4,1.825330734,-46.50743484
1140,6,-27.32784081,-24.08718491
1141,0,10.66018295,40.03704453
1142,1,-12.64815712,27.29667282
1143,5,-34.56923676,1.367066741
1145,1,-10.53155041,33.16363525
1146,1,-23.58077621,30.37057114
1147,4,-7.240995407,-46.72001648
1149,6,-12.51962471,-19.77387238
1150,9,15.5671339,-22.1324749
1151,7,6.721889973,21.70046616
1152,7,25.9127121,17.32336807
1153,0,-7.37822485,38.11219406
1154,2,5.923364639,-4.093668461
1155,4,-9.215457916,-26.02925491
1156,3,34.71165466,4.413806438
1157,3,34.60707855,1.666388154
1158,1,4.183850765,9.310531616
1159,8,-28.05014229,13.9624548
1160,0,8.119907379,40.22344208
1162,9,24.80823898,-38.9474144
1163,8,-23.50030708,16.97945404
1164,8,1.685621381,5.701768398
1165,4,-16.18081474,-39.49445724
1166,5,-44.24663544,-9.926972389
1167,8,-34.19681168,11.94947052
1169,3,41.59801102,7.1693964
1170,4,-0.433174253,-40.96543503
1172,1,-28.47730446,35.84061432
1173,1,-3.788264275,1.256749272
1174,2,38.60247803,-25.15633583
1176,9,16.2305851,-37.18388367
1177,2,36.71411896,-25.57380104
1178,0,-0.149310932,24.5432415
1180,0,-7.527176857,39.21523666
1182,2,1.890764236,-7.94257164
1183,4,6.523351669,-1.835199475
1184,9,13.85688877,-27.24238586
1185,4,-4.524010658,-36.79534912
1186,6,-6.396193981,-4.990881443
1189,6,-4.439740658,-10.39250851
1191,8,-26.70644951,10.62721443
1192,8,-26.78401947,1.831621647
1193,5,-42.98726273,-15.29301834
1194,2,19.81586456,-1.61204195
1195,3,11.36816502,6.298128605
1196,5,-4.411758423,10.71985435
1197,1,-7.675379276,30.80132675
1198,1,-11.98870659,26.19538307
1199,5,-8.75719738,7.770814419
1200,9,25.92448235,-32.4411087
1201,0,12.78628349,41.980896
1202,2,23.45610619,-19.56025314
1203,7,23.32844162,19.15198708
1204,1,-17.10036659,8.840878487
1205,3,41.92220306,6.961784363
1206,0,0.289961487,44.67041779
1207,8,-13.9884119,7.232239723
1209,0,2.249296427,23.46321297
1210,3,16.29818535,-2.916393757
1211,9,18.41104507,-39.94007492
1212,5,-30.34695244,-3.267375708
1213,6,-4.448756218,-6.01185751
1216,6,-1.398416519,-18.82077217
1218,3,11.70692158,7.437871933
1219,5,-16.94199371,-13.10460091
1220,1,-11.44240665,35.14246368
1223,2,19.45045853,4.122768402
1224,3,30.96183777,8.59133625
1225,1,-23.93924904,23.17992783
1227,3,31.82829285,8.764368057
1229,3,35.16972351,10.25983715
1230,9,1.320068955,-10.00234413
1231,6,-17.8779335,-18.33952713
1234,7,13.00734901,27.22512054
1235,8,-20.62840462,-3.566873312
1236,5,-9.377580643,-6.566037178
1237,6,-27.41566849,-25.0336895
1239,0,9.326489449,12.74597645
1241,5,-27.39325714,-5.064164162
1244,8,-20.25167656,15.75521088
1245,4,-7.971069813,-17.44879913
1248,7,19.92915916,33.75517654
1249,5,-1.307224989,-9.193941116
1251,4,-16.38243103,-38.933918
1252,5,-28.63211632,-6.206971645
1253,9,12.13704872,-30.09729004
1254,3,34.48460388,5.264520645
1255,1,5.162774563,-4.381963253
1256,5,-17.68583298,9.128110886
1257,1,-21.39005661,25.00560379
1261,0,6.577564716,30.76667213
1262,1,-20.00383186,28.28697968
1263,9,18.53652191,-27.85677338
1264,5,-30.80483437,-8.980565071
1265,1,-23.41302681,35.10824203
1267,7,6.556093693,21.94042015
1268,3,13.39334488,0.379354566
1269,1,-32.06386566,32.0202446
1270,1,-14.22979259,41.48683929
1271,2,33.08135605,-12.22028542
1272,7,26.04113388,26.13084984
1273,4,6.950647831,-9.037806511
1276,9,12.05327702,-29.91430855
1277,9,16.4025135,-37.94416046
1279,4,-6.14289856,-31.99213982
1280,5,-6.92889595,10.38398647
1281,9,16.35398674,-15.54079056
1282,6,-5.192898273,-4.323870659
1283,3,48.42420578,3.299309969
1284,5,-39.3710556,-14.19367504
1285,4,-3.457318068,-22.3705883
1286,2,30.72187805,-14.8958683
1287,6,-25.45498466,-27.76412201
1288,5,-4.311043739,6.036740303
1289,3,11.76798725,12.33561134
1290,8,-20.01349449,7.513992786
1291,7,29.20900726,27.46372986
1292,7,16.76814079,32.68441772
1293,7,18.70913315,15.45127201
1294,8,-43.9812088,9.101102829
1295,0,14.46063709,38.05462646
1296,0,-4.722150326,13.67971134
1297,5,-39.71434402,-13.57840443
1298,9,20.9557991,-22.98457336
1299,8,-24.55849266,16.16104698
1300,7,15.62359715,20.10192108
1301,0,9.704813004,30.98129463
1302,5,-25.93655205,-7.865544796
1303,4,-7.308300018,-20.46609879
1304,8,-37.1466217,13.91356182
1305,4,-8.505526543,-27.82274628
1308,7,39.12648392,31.49715424
1309,3,35.24354172,-1.985996008
1310,8,-28.7416153,19.10648155
1311,9,10.66706848,-13.41264343
1312,6,-15.0480423,-16.56436157
1313,2,25.12287521,-3.4678092
1315,5,-25.19610786,-5.042131424
1316,3,24.13269615,3.5165627
1317,0,-2.467475176,18.54060173
1318,7,36.74168777,21.56488037
1319,9,25.11673737,-29.03006172
1320,8,-27.21731758,6.469758034
1321,9,8.754290581,-14.28822613
1322,5,-31.24013138,-14.07199478
1323,1,-17.80872154,35.11555862
1326,3,29.45560265,13.75538445
1327,9,24.21052742,-40.31550217
1329,9,-9.544109344,-2.891308308
1330,5,-38.99371338,-13.96102047
1331,5,-4.207475185,5.963601589
1332,3,34.80669785,9.021296501
1334,3,25.76136589,0.454967886
1335,4,-7.311879158,-31.02181244
1337,5,-32.32538605,-18.55269241
1338,1,-11.98866272,33.92604446
1339,9,23.94192886,-26.02573776
1340,7,26.46000671,37.16629028
1341,7,33.50654984,24.46073341
1343,6,-16.472229,5.482286453
1344,6,-3.511651993,-15.97017288
1345,6,-19.82337189,-22.01241875
1347,1,-26.23830795,37.47493362
1348,7,30.80019569,29.4357605
1349,6,-15.67277145,-18.32595253
1351,9,18.96834564,-24.66511154
1352,6,-31.48760986,-28.72324944
1353,2,26.22918701,-3.342684746
1354,6,-20.26431465,-8.163916588
1355,9,18.82879448,-26.82491684
1356,7,17.2004261,18.35791588
1359,4,-13.53781509,-4.45501852
1360,7,6.453635216,22.17712593
1362,0,3.754513741,46.06657028
1363,3,14.45558834,-6.433912277
1364,2,18.80161095,3.957649469
1365,2,38.82391357,-16.37837601
1366,7,23.34117317,15.63830853
1367,9,17.96484566,-20.39435577
1368,7,20.10695267,39.33267975
1369,9,22.26388931,-35.73397064
1370,8,-19.53381157,6.100925922
1371,6,-25.99757385,-35.2454567
1373,4,-6.682071209,-21.73366356
1374,0,11.70431709,43.76127243
1375,4,1.776443601,-3.546090364
1378,2,25.31125259,-6.450857639
1379,4,-6.889615536,-44.58880997
1380,2,23.81497574,-3.961634398
1382,2,23.02990723,-8.294054031
1383,1,-14.76491642,19.22426605
1384,8,-30.34604263,8.681670189
1385,2,21.6132946,0.133138403
1387,0,9.662949562,22.51865196
1388,1,-20.30765724,25.86980629
1389,8,-27.6999855,4.126794815
1391,6,-11.84079361,-10.13532352
1392,2,25.29246521,-12.38844013
1394,7,13.98053646,15.55463505
1395,0,10.17170048,-6.213395119
1397,8,-33.57721329,18.03800774
1398,4,-9.203508377,-34.55865479
1399,9,8.506303787,-36.69947433
1401,4,-6.924514771,-45.10634613
1403,5,-38.92839813,-6.721615791
1404,9,5.846332073,-15.1732626
1405,5,-41.87854385,0.222783729
1407,3,17.32962418,-2.249668121
1409,5,-4.260207176,3.431428909
1410,2,29.59699631,-24.22698975
1411,8,-42.15712357,7.136662006
1412,3,46.66529465,3.304884195
1413,6,-10.38373089,-22.90782547
1414,9,11.00575256,-10.37180424
1415,1,-14.88843441,18.3083992
1418,3,28.56070328,12.07456207
1419,9,25.08621979,-29.63478088
1420,9,13.90498066,-21.41301346
1421,8,-33.76047516,8.166473389
1422,9,10.53294277,-6.264369011
1423,4,-12.70476341,-43.50250626
1424,1,-9.865667343,23.23601532
1425,7,17.61384964,11.97285175
1429,5,-15.28727913,8.735689163
1430,3,38.69683075,8.664352417
1431,0,-2.436940432,21.40246582
1432,7,-0.786488652,3.829486132
1433,3,21.37708282,-4.155129433
1434,9,14.73410892,-28.79866982
1436,5,-34.18928528,1.153276324
1437,8,-11.49002743,7.698820114
1438,8,-31.27493858,8.972901344
1439,7,32.82292175,28.06808662
1440,1,-14.4845314,23.62106133
1442,1,-32.15436554,32.12501526
1443,5,-42.04351044,-15.80226517
1444,6,-25.79362106,-32.91819
1445,8,-13.66948128,4.627252579
1448,1,-18.22435188,13.36650944
1449,0,8.257606506,39.3715477
1450,1,-17.22140312,35.10381317
1451,6,-16.83737755,-9.086802483
1452,8,-32.73735046,18.51095772
1453,1,-20.83161163,29.80036163
1454,9,29.5145359,-30.6453476
1455,6,-18.12677765,-13.68770409
1456,8,-29.21859741,13.35385895
1457,2,21.97038269,-10.01496506
1458,0,3.872893333,35.89250183
1459,8,-24.327034,11.87813377
1460,4,-14.37288952,-4.808996677
1461,6,-19.71279335,-7.20630455
1462,4,10.56572628,3.336541891
1464,9,21.12257004,-22.67726707
1465,1,-15.93364716,29.15073776
1466,5,-1.580576658,-11.01861382
1467,2,23.85977173,-5.237975597
1468,0,-2.722119808,36.72865295
1469,7,13.05039597,25.67862129
1470,9,4.286375999,-16.15451622
1471,1,-11.16834736,15.14747143
1472,9,8.538571358,-26.74167061
1473,0,-5.303398132,26.1470108
1476,6,-18.46813774,-8.196032524
1477,4,-12.279109,-18.45857811
1478,8,-29.39198112,10.69127464
1480,6,-18.79003716,-24.79851913
1482,9,0.27253592,-15.09978104
1483,7,17.76418877,7.59287262
1484,9,16.45159149,-12.12523842
1485,0,-4.290071964,43.81489944
1486,8,-13.55760956,7.412788391
1487,3,41.81371689,7.08324194
1488,7,32.74424362,21.51548386
1491,2,23.54222679,-13.70794296
1492,8,-32.41572189,18.61826134
1493,1,-20.29452133,37.30953598
1494,3,15.35564041,-3.199091434
1495,5,-3.491922855,5.639335632
1496,2,19.2655468,-9.205156326
1500,7,26.17066956,34.20343399
1502,8,4.527954102,5.271999359
1504,6,-21.7337532,-25.71583176
1505,5,-29.22992516,-6.229870319
1506,4,6.35183239,-43.02151108
1508,3,32.94754791,9.092335701
1509,7,17.83767509,23.7443943
1510,4,-5.335904598,-47.04404449
1511,6,12.25692177,0.519889295
1515,0,3.384745836,18.3178978
1516,7,29.81609154,36.81903458
1517,6,-34.55271149,-31.10623741
1518,4,6.21548605,-22.31098747
1519,3,33.0475769,-2.587498665
1520,0,3.836494923,45.68997192
1521,9,14.42875671,-11.58001518
1522,2,3.578009844,-7.131703854
1523,2,36.27222824,-18.66578484
1524,9,15.6138773,-35.909832
1525,0,0.655070245,40.90855789
1526,9,11.02322769,-41.97328949
1527,1,-14.09781075,41.48978043
1528,3,12.72587395,-3.983244181
1530,4,-1.026700139,-42.37725449
1531,3,37.92504883,16.76942444
1532,9,13.5023756,-6.225568771
1533,5,-3.409714937,10.35817146
1534,9,-9.667381287,-3.331730127
1535,1,-3.996403933,-8.000714302
1536,6,-19.60843658,-6.278492451
1537,9,24.26337433,-40.99577332
1539,7,26.62734604,30.11868477
1541,1,-28.96505356,34.15659714
1542,5,-1.654220104,-11.32367134
1543,0,0.215166509,33.22364044
1545,7,23.91528511,25.37298584
1546,7,18.0429554,25.41954231
1547,8,-19.17506981,-5.329576492
1548,3,34.05080795,15.31203556
1550,0,-3.707536697,11.44661331
1551,8,-38.14725113,4.422071934
1552,4,-15.49953842,-35.91856766
1553,9,-4.031901836,-8.03491497
1554,2,20.84705353,-8.13463974
1556,7,17.31918716,17.59947014
1557,2,32.79621506,-5.522061348
1558,6,-6.578225136,-5.413660049
1559,0,0.135668248,9.736112595
1560,5,-33.65755081,-3.277975559
1561,7,20.81616592,22.8451519
1563,0,9.786215782,29.10115051
1564,6,-15.94961643,-21.44561958
1565,9,16.59684563,-9.568779945
1566,7,30.26394081,18.32383919
1567,4,4.412543774,-2.820711613
1569,1,-8.645614624,19.80486107
1570,5,-31.69472694,-3.326219797
1571,6,-4.418845177,-10.5143013
1572,9,-3.577753544,-20.26196861
1574,8,-37.16597748,21.50344467
1575,0,-3.476011515,19.46201706
1576,8,-12.17025089,3.913862228
1577,0,9.547932625,22.61995316
1578,6,-15.1330452,-13.37852383
1579,4,-14.4899168,-39.17488861
1580,1,-18.00795555,14.36427021
1583,1,-15.04290485,19.87648392
1586,2,32.98445511,-19.70198631
1587,1,-13.24937534,30.2013588
1588,4,-6.763842583,-31.51363564
1589,7,13.91566181,16.03775978
1591,9,16.60088158,-20.47858238
1593,9,13.73336411,-21.01288223
1594,5,-45.22054672,-18.22518539
1595,6,-20.94114113,-22.24435806
1596,8,-21.21251869,10.48638248
1597,6,-16.48706436,-23.96013641
1598,8,-21.2371788,10.86666012
1602,6,-30.82527733,-23.01605797
1603,5,-31.98610497,0.901483715
1604,4,-1.776632309,-29.6268177
1605,6,-3.34002924,-1.169778705
1606,2,22.7890873,-1.227138162
1607,2,33.69503784,-20.7925663
1608,1,5.803416729,2.634042263
1609,3,34.13407516,2.560955048
1610,8,-22.91516876,11.60775185
1611,4,-1.871243358,-28.41217995
1612,6,-20.4659977,-8.524726868
1613,6,-26.78474998,-17.88183594
1614,8,-44.9031105,13.68605137
1615,6,-34.54816055,-24.60595894
1616,5,-32.92079926,-10.5958519
1617,8,-23.61058235,11.77113152
1618,4,2.131778479,-23.09080505
1620,4,-6.899849892,-45.18203735
1621,6,-0.671284854,-14.91502953
1624,5,-38.32078934,1.666966915
1626,0,14.30943871,40.37715912
1629,6,-16.43091965,-13.42725468
1631,6,-16.47006989,-30.12323952
1633,4,0.106576487,-26.08424187
1634,1,-16.96211624,36.43725204
1635,4,3.468001366,-24.01782608
1636,4,-9.614416122,-43.32567978
1637,6,-36.27991867,-30.99897766
1638,9,14.59146214,-27.54799843
1639,8,-10.92838573,2.30038023
1640,9,15.56778622,-7.506571293
1641,7,20.20508003,6.211036205
1642,4,-0.582156301,-34.00623322
1643,9,12.11123276,-23.09526062
1644,1,-14.79268837,42.04815674
1645,3,15.9478693,-2.520334005
1646,5,-18.32579803,2.211192846
1648,9,-0.043875277,-14.72566128
1650,8,-29.33144569,7.236764908
1651,3,35.28403854,3.457162857
1652,3,29.95049286,5.153831005
1653,4,-4.063603401,-45.61919022
1654,2,40.6812439,-19.79777527
1655,4,-5.292627335,-16.6472702
1656,3,31.06672859,4.981030941
1657,6,-15.4545784,-29.6749382
1658,9,24.32734108,-40.24264908
1660,7,27.89050102,19.32632446
1661,9,17.58813477,-37.92359924
1663,1,-13.74686432,17.50948334
1664,3,26.22613907,-0.923549652
1665,8,3.953512192,4.239164829
1666,9,7.858908176,-31.88160324
1667,2,41.30358505,-12.8572588
1669,3,31.61128807,15.38247013
1670,4,-6.199707508,-29.03647995
1671,2,13.753932,-17.95430183
1672,5,-2.631341696,-10.40018559
1673,5,-43.53210449,-0.211262062
1674,3,30.33124352,12.57369423
1675,4,-11.72868443,-34.21658707
1677,7,19.38402557,6.398352146
1678,6,-4.725037575,-9.807825089
1679,3,30.05768776,12.57414913
1680,6,-4.566331387,-5.731206417
1681,5,-37.68997574,-15.85476494
1682,0,2.635484219,35.14341736
1683,8,-46.12591934,6.592450142
1684,6,-16.66669464,-12.36757755
1685,9,14.64840317,-11.4683876
1686,3,25.85072899,8.026380539
1687,5,-42.54852676,-0.776941359
1688,6,-27.93023682,-33.25399399
1690,2,29.61095238,-7.338105679
1693,2,13.50299263,-16.04995537
1695,3,25.7639637,-0.368123502
1696,2,4.76765871,12.46256256
1697,8,-29.76879501,17.42666435
1699,2,30.61655807,-11.58850098
1700,6,-20.92068291,-36.3752327
1701,1,-21.97770882,38.5647583
1702,1,-20.13911057,19.40446472
1703,8,-38.6803627,4.86909771
1704,4,2.206311464,-22.58379364
1705,0,-10.938447,13.29799366
1706,5,-2.937874794,6.639713287
1707,5,-25.33014297,-10.67169952
1708,1,-13.00752449,36.64740753
1709,2,20.86095428,-13.96228409
1710,7,11.12490177,18.98896599
1712,6,-24.15634346,-19.35784721
1713,9,27.31276512,-27.0243988
1716,3,6.925652504,12.18949318
1717,9,15.36675072,-41.39981842
1718,7,21.08140564,25.95052719
1719,1,-26.13887405,37.67261124
1720,2,37.51045227,-9.160102844
1721,0,8.174683571,13.10902882
1722,8,-26.64009857,13.28557491
1723,9,13.98646736,-34.89319611
1725,7,13.37186527,20.30247307
1726,5,-38.00862885,-13.99729633
1727,4,-6.268548489,-28.85399437
1729,3,29.94293976,-2.796359777
1730,6,-24.04893112,-15.50098228
1731,2,26.39988136,-22.89714432
1732,0,0.654566169,40.41688156
1735,9,9.843655586,-39.65596008
1736,4,-3.039601564,-22.20886993
1737,3,16.76378632,-2.303633928
1738,0,-6.730021,12.49137306
1739,7,-2.005093575,6.456791878
1741,9,19.64768219,-32.00236511
1742,1,-33.13465118,35.93141937
1743,8,-16.26675224,1.402038097
1744,2,25.37506104,-18.63957405
1745,3,4.858234406,8.411822319
1746,5,-26.56859779,-9.022788048
1747,2,25.23927498,-5.296023846
1748,3,24.71862221,0.288867891
1749,2,37.45571899,-6.086388111
1750,6,-29.17416191,-25.36534882
1751,4,-8.041830063,-41.47374725
1752,5,-35.96248245,1.553684592
1753,1,-10.88504887,23.04895782
1754,6,-22.55685234,-18.56510353
1756,2,23.60524559,-9.647931099
1758,3,12.38570976,7.51884985
1759,3,11.57967281,-4.165934086
1760,0,-4.56231451,29.74965096
1761,5,-38.80577087,-10.72059441
1762,6,-16.1642952,-25.95308113
1763,6,-12.02529907,-23.8566227
1764,3,21.27441597,4.320434093
1765,3,41.38508606,2.435945988
1766,9,12.25547409,-38.01861954
1767,2,42.57447433,-8.544340134
1768,1,-20.99063301,23.39868736
1769,4,-7.494164467,-29.65139771
1770,9,13.72772503,-34.62582397
1771,6,-33.4449501,-28.94786453
1772,0,10.53822613,32.52636337
1774,1,-17.78887558,24.50340843
1776,6,-19.07294655,-17.55186272
